"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6541170634920634,"[[114  45]
 [ 65  94]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 6, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6540178571428572,"[[101  58]
 [ 52 107]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6540178571428571,"[[105  54]
 [ 56 103]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6540178571428571,"[[101  58]
 [ 52 107]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.653968253968254,"[[105  54]
 [ 56 103]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.475, 't_mins': 0.0}",svm_rbf,0.6539186507936507,"[[ 95  64]
 [ 46 113]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.825, 't_mins': 0.0}",svm_rbf,0.6537698412698413,"[[ 88  71]
 [ 39 120]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.825, 't_mins': 0.1}",svm_rbf,0.6537698412698413,"[[ 83  76]
 [ 34 125]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",RandomForest,0.6537698412698413,"[[ 98  61]
 [ 49 110]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6537202380952382,"[[102  57]
 [ 53 106]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.2}",RandomForest,0.6512400793650793,"[[114  45]
 [ 66  93]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6510912698412697,"[[ 98  61]
 [ 50 109]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6509424603174604,"[[100  59]
 [ 52 107]]"
"{'certainty_thresholds': 0.4375, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6509424603174604,"[[100  59]
 [ 52 107]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6509424603174604,"[[100  59]
 [ 52 107]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6509424603174604,"[[100  59]
 [ 52 107]]"
